,날짜,헤드라인
9767,20220322,"강원랜드, 희망 담는 기분 좋은 빨래방 영월점 개소"
9768,20220322,"서산시 어린이·청소년, 내달부터 시내버스 무료 이용"
9769,20220322,"[신간] 나는, 휴먼"
9770,20220322,"간호협회, 동해안 산불 피해 지원 성금 전달"
9771,20220322,"이종호 JW그룹 명예회장, 대한민국 약업대상 수상"
9772,20220322,요양 병원·시설 집단감염 확산에 4차 접종용 백신 대량 폐기(종합)
9773,20220322,[경남소식] 장애인 14% 인권침해 의심…민·관 실태조사
9774,20220322,"""돌아와요 부산으로""…청년·신혼부부 공공주거복지 시행"
9775,20220322,전북 코로나 병상 가동률 43%…“현실은 포화 상태”
9776,20220322,사망자 급증에 전국 화장로 '풀가동'…하루 2212명 목표(종합)
9777,20220322,"충북도·KAIST, 오송에 바이오메디컬 캠퍼스타운 조성 추진"
9778,20220322,오미크론 확산에 먹는 약 추가 도입…남은 선택지는?
9779,20220322,"아동권리가 존중되는 도시로…창원시, 아동친화도시 인증 선포식"
9780,20220322,"""아프면 돈 걱정 없이 쉴 수 있게"" ... 상병수당 시범사업 경쟁률 '10대 1'"
9781,20220322,"4차 백신 상당수 폐기 불가피…당국 ""물량 전환 배정"""
9782,20220322,"""신속항원검사 한의 배제에 국민만 피해""…한의협 반발"
9783,20220322,경남 지난주 18만4941명 확진…10대가 16.4% 가장 많아
9784,20220322,"'신속항원검사 불가'에 한의협 반발…""무책임한 결정에 분노""(종합)"
9785,20220322,코로나 확진 45일 이내 양성은 재감염 아닌 단순 '재검출'
9786,20220322,"""'시간제한 다이어트' 중 탄산음료 마시면 효과 30%↓"""
9787,20220322,"""확진자 급증 탓""…요양병원 4차 백신 26일부터 순차 폐기"
9788,20220322,제주4·3 평화인권교육 명예교사 위촉장 수여식
9789,20220322,"변이 확산에 유행 커질 듯…""중환자 병상 우선배정 기준부터"""
9790,20220322,"에스포항병원, 뇌졸중은 시간싸움…'생존 연구' 논문"
9791,20220322,"변협 ""정부, 인도적 차원서 우크라 난민 적극 수용해야"""
9792,20220322,"크리스탈지노믹스, 국내 코로나 치료제 임상2상 계획 자진 취하"
9793,20220322,"'신속항원검사 불가'에 한의협 반발…""당국 무책임한 결정"""
9794,20220322,"정선군, 보육사업 대폭 확대…예산도 73% 증액"
9795,20220322,[단독] 코로나로 의료붕괴… 작년 12월에만 초과 사망 5000명
9796,20220322,"김포우리병원, 뉴스위크 선정 '한국 최고 100대 병원'"
9797,20220322,[확진자 1000만명 시대]인구 20% 감염 후 감소세…한국도 통할까
9798,20220322,"[생활잡학]무조건 하루 2L?...물, 똑똑하게 마시는 법"
9799,20220322,"인권위 ""복지부 '정신질환자 편견 해소' 권고 일부 수용"""
9800,20220322,"할머니는 요양원 학대 피해자였다...""난 왜 눈치채지 못했을까""[내가 살린 환자, 나를 깨운 환자]"
9801,20220322,"인권위 ""복지부, 정신질환자 편견 해소 정책 권고 일부 수용"""
9802,20220322,경찰 '위장수사' 5개월 만에 아동성착취범 96명 검거
9803,20220322,"[확진자 1000만 시대]유행 정점 진입…""감소세 전환 불확실"""
9804,20220322,"휴젤, 中 '전국 양회 건강한 중국인' 발표자로 참가"
9805,20220322,"오늘 누적 1000만↑ 확실, 당국 ""감소세, 금주 상황 더 지켜봐야"""
9806,20220322,"한의계 신속항원검사 도입 추진에 중수본 ""검토하지 않아""(상보)"
9807,20220322,장례 수요 폭증에 전국 화장로 1기당 7회 가동키로
9808,20220322,"AZ 항체복합체 '이부실드', 스텔스 오미크론에 중화활성 유지"
9809,20220322,부산 일주일 사이 사망자 42%↑…스텔스 오미크론 검출률 51%
9810,20220322,"정부 ""코로나 중환자의 4분의 3은 기저질환 영향"""
9811,20220322,"봄맞이 대청소, 잘못하다가는 관절 탈 난다"
9812,20220322,"세브란스, 난소암 수술 후 혈전증 방지 위한 헤파린 사용 기준 확인"
9813,20220322,"국제성모병원-인천 서구, ‘일회용품 줄이기’ 나선다"
9814,20220322,"홈앤쇼핑, 직장내 어린이집 개원…영어교사도 배치"
9815,20220322,"새벽 3시 ""도와줘"" 외침에 출동…독거노인 돌봄 AI 스피커 효과"
9816,20220322,"코로나 완치후 '슈퍼면역 파티'?…전문가들 ""매우 비과학적 행위"""
9817,20220322,중앙·지방직 과장급 4명 중 1명 여성…고위공무원은 10%
9818,20220322,"제주4·3 유족 45명, 평화·인권교육 명예교사로 위촉"
9819,20220322,"코로나19 수도권 화장장 포화, 정부 ""'관외 사망자 화장' 권고"""
9820,20220322,"오미크론, 플라스틱·종이·피부 표면 등서 '생존력 2배' 이상"
9821,20220322,"""독감이라던 오미크론…이달 들어 사망자 5000명 넘었다"""
9822,20220322,"디저트 배, 밥 배 따로 있다? 다이어트 방해 지름길"
9823,20220322,"""청와대 용산 이전비용도 세금…장애인권리예산 먼저 결정해야"""
9824,20220322,코로나 치료 나선 대전 한의사들…90여곳 한약 무상 제공
9825,20220322,경남 21일 2만4707명 확진…하루새 '더블링'
9826,20220322,"울산교육청, 거점형 PCR 검사소 2곳 추가 운영"
9827,20220322,주말효과 지나자 3배 가까이 급증…대구 1만7360명 신규 확진
9828,20220322,"완도군, 전국 유일 '해안 치유의 숲' 조성"
9829,20220322,대전 8300명대서 9800명대로 치솟아…21일 9873명 감염
9830,20220322,국립보건연구원 '셀리드' 코로나19 백신 임상시험 효능평가 지원
9831,20220322,"완도군, 전국 유일 산림·해양 복합치유 숲 조성"
9832,20220322,내일부터 '감소세' 전망했던 정부…스텔스 오미크론에 장담 못해
9833,20220322,[전문의 칼럼] ‘자궁선근증’은 생리통 일으키는 대표적 질환
9834,20220322,난소암 수술 후 혈전증 방지 위한 투약 기준 찾았다
9835,20220322,중환자실 가동률 67.8%…재택치료 182만명 '감소'
9836,20220322,요양 병원·시설 집단감염 확산에 4차 접종용 백신 대량 폐기
9837,20220322,[속보] 신규확진 35만3980명…누적 1000만 명 육박
9838,20220322,하루만 20.9만→35.4만 '껑충' 이유는?…내일 40만 넘나(종합)
9839,20220322,하루 만에 15만 명 증가... 누적 확진 1000만 코앞
9840,20220322,[삼척소식] 치매 환자에 AI 로봇 효돌이 제공
9841,20220322,"코로나 사망 384명, 역대 두번째… 확진 35만3980명"
9842,20220322,"국내 녹내장 환자 96만여명, 정상 안압도 방심해선 안 돼"
9843,20220322,"압타머사이언스·뉴라메디, BBB 셔틀 파킨슨병 치료제 공동연구"
9844,20220322,"[속보]코로나19 백신 신규 3차 접종 4.7만명, 누적 63.2%"
9845,20220322,얇은 자궁내막 재생 위한 자가 혈소판 풍부혈장치료법 신의료기술 승인
9846,20220322,[속보]확진 20만→35.4만 다시 '껑충'…사망 384명·위중증 1104명
9847,20220322,"""매일 커피 3잔 이상 마시면 대장암 위험 77%↓"""
9848,20220322,"아산재단, 제15회 아산의학상 시상식 개최"
9849,20220322,"에이비엘바이오 ""이중항체 기술수출 계약금 910억 수령"""
9850,20220322,"바이오팜솔루션즈, 750억원 규모 프리 IPO 투자 유치"
9851,20220322,"매일 커피 석 잔 이상 마시는 사람, 대장암 발생 위험 77% 낮아"
9852,20220322,"참가하세요, 경기도 '다문화가족 말하기 대회'"
9853,20220322,"메지온, 폰탄수술 치료제 美 FDA 허가 좌초"
9854,20220322,"10대 청소년 3명 중 2명 ""코로나19로 미디어 이용 증가"""
9855,20220322,"식약처, 영장류 활용 비임상 연구 지원"
9856,20220322,"""놀며 상상력 키워요""…전주시, 6개 어린이 숲체험장 운영"
9857,20220322,"LG화학, 성장호르몬 주사 기록 자동화 ‘스마트케이스’ 개발"
9858,20220322,경북 하루 만에 다시 1만명대…23개 시·군서 1만4432명 확진
9859,20220322,엿새 만에 다시 상승세로…전북 21일 1만2632명 확진
9860,20220322,"[100세 건강] 봄만되면 충혈되는 눈, 알레르기 결막염 원인은?"
9861,20220322,"美, 소수민족 탄압 연루된 中 관리들 입국 금지 제재"
9862,20220322,3.6조 치매 시장…피부에 붙이는 패치 경쟁 본격화
9863,20220322,확진 20만명 넘는데 치료제는 바닥? 팍스로비드 7만명분 남아
9864,20220322,"""노동자상 모델 일본인 아냐""…소녀상 조각가 부부 또 승소"
9865,20220322,'스텔스 오미크론' 절반 넘는다…유행 '정점' 23~24일 확진에 달려
9866,20220322,"서울시, 중증장애인 10만 세대 수도요금 감면"
9867,20220322,러-우크라 전쟁 지속에 제약바이오 '플랜비' 가동
9868,20220322,"서울시, 중증장애인 10만세대에 수도요금 감면"
9869,20220322,"""코로나 집단감염에 말라 죽어 갑니다"" 요양시설의 절규"
9870,20220322,연금 개혁 안하면 2040년 월급 17% 내야
9871,20220322,코로나 사망 5일째 300명 넘어… 치료제 2주면 동나
9872,20220322,"안구건조증 경험자 10명 중 7명, ""디지털 기기 사용 시 느꼈다"""
9873,20220323,18세 미만·임신부엔 처방 못한다... 먹는 치료제 ‘라게브리오’ Q&A
9874,20220323,"5~11세 백신 접종, 24일부터 사전예약"
9875,20220323,"방역당국, 60세 이상자·면역저하자 관리도 손놨다"
9876,20220323,어제보다 10만명 감소... 오후 9시까지 전국서 38만277명 확진
9877,20220323,"""꺾이는 줄 알았는데..."" 오미크론 정점, 스텔스로 미뤄지나"
9878,20220323,오후 6시까지 전국서 29만5240명 확진…어제보다 4만여명 적어
9879,20220323,"조윈, 암치료·케어 솔루션 활용해 한·양방 협진 관찰 임상 진행"
9880,20220323,"춘천지검 속초지청, 납북귀환 어부 1명 직권 재심청구"
9881,20220323,"SGI서울보증, 산불피해 등 성금 4천여 만원 기부"
9882,20220323,[그래픽뉴스] 청소년 스마트폰
9883,20220323,경기 오후 6시 7만440명 확진…전날 동시간 比 9376명↓
9884,20220323,"안철수가 내놓은 '과학방역 7계명'에... 전문가들 ""무슨 소린지"""
9885,20220323,"""간호법 제정에 공감…내용은 수정·보완 필요"""
9886,20220323,"식약처 ""라게브리오 중증 예방 효과 30%…치료 옵션 늘어나는 의미"""
9887,20220323,"서초구, 기증 악기로 청소년에 음악교육 지원"
9888,20220323,‘라게브리오’ 도입 결정에 효과·시기 논란도
9889,20220323,"[게시판] SGI서울보증, 산불피해 성금 기부"
9890,20220323,서울지역 중고교 '속옷·양말 규정' 역사 속으로
9891,20220323,부산 스포원 휠체어 무료점검 협약
9892,20220323,광주 1만1690명·전남 1만2812명 확진…요양병원 감염 확산
9893,20220323,"[게시판] 밀알복지재단, 강남역에 나눔스토어 '기빙플러스' 개점"
9894,20220323,"변희수 하사 광고 불허한 서울교통공사, 인권위 권고 수용(종합)"
9895,20220323,"정부, 방역완화 성급 지적에 “전면 유행 한번은 겪을 일”"
9896,20220323,"장애인단체, 24일 지하철 시위 재개...""구체적 이행 약속 필요"""
9897,20220323,"[속보]코로나19 먹는 약 '라게브리오', 2만명분 우선 도입"
9898,20220323,"포항시, 코로나19 생활지원비 신청 전담TF 운영한다"
9899,20220323,경남 오후 4시30분 1만8388명 확진…재택치료 20만2468명
9900,20220323,서산시 '인권보장 및 증진위원회' 출범
9901,20220323,"지놈앤컴퍼니 ""美자회사 586억 시리즈A 투자 유치 완료"""
9902,20220323,"부산 전교조 ""유치원장 갑질사례 수두룩한데 무징계"" 반발"
9903,20220323,"피에이치씨, 감사 의견 거절로 상장 폐지 위기"
9904,20220323,SK바이오사이언스 노바백스 백신 연령 확대 사전검토 신청(종합)
9905,20220323,'코로나 1000만명 시대' 일상 회복 언제쯤…울산시민 피로감 호소
9906,20220323,"식약처, 노바백스 백신 투여연령 '18세→12세 이상' 검토"
9907,20220323,"익명 후원자, 광주 동구에 쌀 100포대 전달"
9908,20220323,"이주민지원단체, 미등록 아동에 '건강' 지원사업 시행"
9909,20220323,두 번째 코로나19 먹는 치료제 ‘라게브리오’ 긴급사용승인
9910,20220323,"식약처, 먹는 코로나 치료제 ‘라게브리오’ 긴급사용승인…임부·18세 미만 제외(종합)"
9911,20220323,국민연금 수급 시점 1년 늦추면 7.2% 더 받아
9912,20220323,지역 건보료 동결… 탈락자 생기지 않게 기초생보·기초연금 등도 조정
9913,20220323,"식약처 ""라게브리오, 효과 낮아도 고위험군 대안으로 필요"""
9914,20220323,기부천사 빈자리 메운 익명 후원자…광주 동구에 세번째 발 도장
9915,20220323,"식약처, 노바백스 백신 12세 이상 청소년 접종 사전검토 시작"
9916,20220323,"종근당건강, 당진 합덕 산단에 새 둥지"
9917,20220323,"오세훈, '청년 종합계획' 6.3조 푼다…일자리·주거 지원(종합)"
9918,20220323,"먹는 코로나 약 '라게브리오' 승인…MSD ""신속한 공급 박차"""
9919,20220323,"올해는 응시일 분리 없다... 전국 고교생 100만 명 동시 시험, 방역 괜찮을까"
9920,20220323,"광주 광산구, 달라진 제도 안내로 복지사각지대 1천가구 발굴"
9921,20220323,"라게브리오, 팍스로비드 금기약 23종 해당 환자 우선 사용(상보)"
